Solar flux (W/m2/micron) vs wavel (microns)  old ASTM2.dat = add 1/4,1/2,3/4 points 6785 pts for interp ASTM  Standard Solar  www.astm.org  w(microns), F(W/m2/micron)
  181    0.1645     2.973E-01
  182    0.1648     3.305E-01
  183    0.1650     3.638E-01
  184    0.1653     3.970E-01
  185    0.1655     4.302E-01
  186    0.1658     4.224E-01
  187    0.1660     4.145E-01
  188    0.1663     4.067E-01
  189    0.1665     3.989E-01
  190    0.1668     3.961E-01
  191    0.1670     3.932E-01
  192    0.1673     3.903E-01
  193    0.1675     3.875E-01
  194    0.1678     4.045E-01
  195    0.1680     4.215E-01
  196    0.1683     4.386E-01
  197    0.1685     4.556E-01
  198    0.1688     4.886E-01
  199    0.1690     5.216E-01
  200    0.1693     5.547E-01
  201    0.1695     5.877E-01
  202    0.1698     6.062E-01
  203    0.1700     6.246E-01
  204    0.1703     6.431E-01
  205    0.1705     6.616E-01
  206    0.1708     6.682E-01
  207    0.1710     6.748E-01
  208    0.1713     6.814E-01
  209    0.1715     6.880E-01
  210    0.1718     6.973E-01
  211    0.1720     7.066E-01
  212    0.1722     7.159E-01
  213    0.1725     7.252E-01
  214    0.1727     7.350E-01
  215    0.1730     7.449E-01
  216    0.1732     7.547E-01
  217    0.1735     7.645E-01
  218    0.1737     8.000E-01
  219    0.1740     8.356E-01
  220    0.1742     8.711E-01
  221    0.1745     9.067E-01
  222    0.1747     9.498E-01
  223    0.1750     9.929E-01
  224    0.1752     1.036E+00
  225    0.1755     1.079E+00
  226    0.1757     1.114E+00
  227    0.1760     1.149E+00
  228    0.1762     1.185E+00
  229    0.1765     1.220E+00
  230    0.1767     1.266E+00
  231    0.1770     1.312E+00
  232    0.1772     1.357E+00
  233    0.1775     1.403E+00
  234    0.1777     1.437E+00
  235    0.1780     1.470E+00
  236    0.1782     1.504E+00
  237    0.1785     1.538E+00
  238    0.1787     1.548E+00
  239    0.1790     1.557E+00
  240    0.1792     1.567E+00
  241    0.1795     1.576E+00
  242    0.1797     1.640E+00
  243    0.1800     1.704E+00
  244    0.1802     1.767E+00
  245    0.1805     1.831E+00
  246    0.1807     1.931E+00
  247    0.1810     2.032E+00
  248    0.1812     2.133E+00
  249    0.1815     2.233E+00
  250    0.1817     2.236E+00
  251    0.1820     2.238E+00
  252    0.1822     2.240E+00
  253    0.1825     2.243E+00
  254    0.1827     2.243E+00
  255    0.1830     2.244E+00
  256    0.1832     2.244E+00
  257    0.1835     2.244E+00
  258    0.1837     2.200E+00
  259    0.1840     2.155E+00
  260    0.1842     2.111E+00
  261    0.1845     2.066E+00
  262    0.1847     2.127E+00
  263    0.1850     2.188E+00
  264    0.1852     2.250E+00
  265    0.1855     2.311E+00
  266    0.1857     2.408E+00
  267    0.1860     2.506E+00
  268    0.1862     2.603E+00
  269    0.1865     2.700E+00
  270    0.1867     2.777E+00
  271    0.1870     2.854E+00
  272    0.1872     2.932E+00
  273    0.1875     3.009E+00
  274    0.1878     3.079E+00
  275    0.1880     3.150E+00
  276    0.1883     3.220E+00
  277    0.1885     3.291E+00
  278    0.1888     3.361E+00
  279    0.1890     3.430E+00
  280    0.1893     3.499E+00
  281    0.1895     3.569E+00
  282    0.1898     3.618E+00
  283    0.1900     3.667E+00
  284    0.1903     3.715E+00
  285    0.1905     3.764E+00
  286    0.1908     3.864E+00
  287    0.1910     3.965E+00
  288    0.1913     4.065E+00
  289    0.1915     4.165E+00
  290    0.1918     4.152E+00
  291    0.1920     4.139E+00
  292    0.1923     4.126E+00
  293    0.1925     4.113E+00
  294    0.1928     4.037E+00
  295    0.1930     3.961E+00
  296    0.1933     3.884E+00
